time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-12-06T19:51:35.310Z,-10.5767,164.2329,47.9,5.4,mb,,129,4.369,1.38,us,us100044h9,2015-12-07T03:54:04.141Z,"175km W of Lata, Solomon Islands",earthquake
2015-12-07T10:04:59.120Z,38.609,73.2491,23.7,5.4,mb,,57,1.653,1.02,us,us100044lp,2015-12-07T18:07:44.385Z,"51km SSW of Karakul, Tajikistan",earthquake
2015-12-09T13:32:56.670Z,-15.2219,-177.7556,408.01,5.4,mb,,43,4.739,1.15,us,us20004fve,2015-12-09T21:35:27.933Z,"111km SSE of Sigave, Wallis and Futuna",earthquake
2015-09-12T13:38:01.860Z,41.8968,142.6522,49,5.4,mww,,92,1.3,1.03,us,us20003j0v,2015-12-12T00:42:48.040Z,"53km SSE of Shizunai, Japan",earthquake
2015-09-13T01:13:14.640Z,0.0422,123.4494,143,5.4,mww,,13,1.272,1.25,us,us20003j3s,2015-12-12T00:42:49.040Z,"45km SE of Bilungala, Indonesia",earthquake
2015-12-13T01:47:09.900Z,3.4538,127.4429,49.42,5.4,mb,,46,2.665,0.99,us,us20004gug,2015-12-13T09:49:46.553Z,"200km NNW of Tobelo, Indonesia",earthquake
2015-12-13T06:42:11.060Z,-6.9137,129.9085,97.25,5.4,mb,,45,1.74,0.65,us,us20004gv8,2015-12-13T14:44:47.643Z,"193km NW of Saumlaki, Indonesia",earthquake
2015-11-13T12:21:37.050Z,17.2784,147.2083,16,5.4,mwb,,60,1.709,1.25,us,us10003y30,2015-12-15T13:36:50.040Z,"178km ESE of Pagan, Northern Mariana Islands",earthquake
2015-11-01T03:48:47.450Z,41.5774,141.9855,47,5.4,mwb,,90,0.979,0.73,us,us2000415b,2015-12-15T22:42:21.040Z,"71km ENE of Mutsu, Japan",earthquake
2015-10-27T11:04:58.390Z,-16.6216,66.5479,10,5.4,mwc,,71,19.475,0.86,us,us10003rtl,2015-12-16T06:41:15.040Z,Mid-Indian Ridge,earthquake
2015-12-07T01:47:08.470Z,-30.135,-177.6017,32.46,5.4,mb,,66,0.931,1.13,us,us100044iy,2015-12-17T04:16:08.808Z,"100km SSE of Raoul Island, New Zealand",earthquake
2015-12-17T12:44:03.410Z,17.7762,120.5859,72.57,5.4,mb,,20,5.037,1.12,us,us100047wy,2015-12-17T14:15:17.711Z,"11km NW of Danglas, Philippines",earthquake
2015-12-18T22:16:57.420Z,29.4391,81.571,15.53,5.4,mb,,36,3.715,1,us,us1000488j,2015-12-20T05:08:14.280Z,"50km NNE of Achham, Nepal",earthquake
2015-11-06T08:44:07.540Z,-30.1424,-72.2616,8.49,5.4,mww,,94,0.757,0.79,us,us10003v5a,2015-12-19T06:11:55.040Z,"90km WSW of Coquimbo, Chile",earthquake
2015-09-17T04:18:31.890Z,-30.8919,-71.386,35,5.4,mb,,93,0.305,0.57,us,us20003kgj,2015-12-21T23:16:13.040Z,"37km SSW of Ovalle, Chile",earthquake
2015-09-19T08:31:24.620Z,-30.1004,-72.2316,8,5.4,mww,,117,0.769,0.64,us,us20003ls4,2015-12-21T23:16:23.040Z,"87km W of Coquimbo, Chile",earthquake
2015-09-21T15:37:08.040Z,-31.0239,-71.7936,25.57,5.4,mww,,60,0.374,0.59,us,us20003mgp,2015-12-21T23:16:29.040Z,"73km SW of Ovalle, Chile",earthquake
2015-09-23T16:18:37.930Z,-5.9788,103.5743,11.28,5.4,mb,,29,3.255,1.42,us,us20003ncu,2015-12-21T23:16:34.040Z,"87km SW of Biha, Indonesia",earthquake
2015-01-01T12:16:14.570Z,40.442,-125.7746667,24.08,5.36,mw,38,271,1.088,0.19,nc,nc72373456,2015-05-18T23:10:53.920Z,"128km W of Ferndale, California",earthquake
2015-01-02T11:01:22.940Z,-4.0948,-104.3043,10,5.3,mwc,,149,14.411,0.67,us,usc000tb93,2015-03-27T07:01:13.040Z,Central East Pacific Rise,earthquake
2015-01-02T22:07:30.420Z,-56.9072,-150.622,10,5.3,mb,,22,26.278,0.78,us,usc000tbcd,2015-03-27T07:01:18.040Z,Pacific-Antarctic Ridge,earthquake
2015-01-04T14:35:29.230Z,-56.8512,-150.5752,10,5.3,mb,,38,26.34,0.54,us,usc000tgg8,2015-03-27T07:01:45.040Z,Pacific-Antarctic Ridge,earthquake
2015-01-05T15:16:27.830Z,30.6064,142.1941,31.22,5.3,mb,,40,3.218,0.86,us,usc000tbud,2015-03-27T07:02:00.040Z,"Izu Islands, Japan region",earthquake
2015-01-06T00:14:21.590Z,-49.099,164.6792,31.25,5.3,mb,,54,3.231,0.97,us,usc000tc12,2015-03-27T07:02:08.040Z,"208km NNW of Auckland Island, New Zealand",earthquake
2015-01-08T18:42:12.240Z,43.6917,144.8685,132.33,5.3,mww,,49,1.699,0.55,us,usc000tda9,2015-04-10T18:56:27.040Z,"21km W of Shibetsu, Japan",earthquake
2015-01-14T05:21:38.830Z,29.3525,103.1991,10,5.3,mb,,43,4.232,0.83,us,usc000tfjg,2015-04-10T18:56:33.040Z,"14km NNW of Shaping, China",earthquake
2015-01-17T05:09:21.120Z,13.9467,120.641,145.98,5.3,mb,,40,8.965,0.77,us,usc000tgpb,2015-04-20T15:34:55.040Z,"1km S of Binubusan, Philippines",earthquake
2015-01-18T00:27:22.200Z,13.9268,120.6895,149.83,5.3,mb,,34,8.85,0.69,us,usc000tgvr,2015-04-20T16:05:33.040Z,"3km ESE of Bungahan, Philippines",earthquake
2015-01-18T16:15:08.360Z,30.483,142.1626,10,5.3,mww,,28,3.299,0.68,us,usc000tgyv,2015-04-20T16:05:34.040Z,"Izu Islands, Japan region",earthquake
2015-01-25T09:20:56.390Z,1.1408,126.4303,35,5.3,mwc,,28,1.005,1.24,us,usc000tiwn,2015-04-24T16:55:28.040Z,"111km WNW of Kota Ternate, Indonesia",earthquake
2015-02-03T07:27:22.250Z,52.2733,-168.611,10,5.3,mb,,65,0.715,1.22,us,usb000tntr,2015-05-02T14:05:42.040Z,"75km SSE of Nikolski, Alaska",earthquake
2015-01-31T12:38:31.390Z,56.6517,-168.9277,10,5.3,mwc,,37,0.895,0.83,us,usc000tkky,2015-05-02T14:06:35.040Z,"98km SE of City of Saint Paul, Alaska",earthquake
2015-01-31T18:55:43.960Z,7.7198,-82.9528,15.51,5.3,mwb,,84,2.54,1.1,us,usc000tkmf,2015-05-02T14:07:14.040Z,"35km SSW of Punta de Burica, Panama",earthquake
2015-02-01T17:40:31.740Z,56.6568,-169.1363,10,5.3,mwb,,36,0.801,1.16,us,usc000tkrm,2015-05-02T14:06:39.040Z,"88km SE of City of Saint Paul, Alaska",earthquake
2015-02-05T13:32:54.840Z,-21.8092,89.7034,10,5.3,mb,,49,11.744,0.86,us,usc000tlws,2015-05-04T22:47:41.040Z,South Indian Ocean,earthquake
2015-02-05T04:21:50.900Z,8.24,-72.14,5,5.3,mww,,,,1.07,us,usc000tlui,2015-05-04T22:47:40.040Z,"8km WSW of Umuquena, Venezuela",earthquake
2015-02-09T07:59:31.550Z,0.203,-17.1288,10,5.3,mb,,42,8.54,0.71,us,usc000tnbc,2015-05-04T22:47:50.040Z,North of Ascension Island,earthquake
2015-02-13T18:48:17.890Z,52.5081,-31.8737,17.56,5.3,mb,,53,11.387,0.62,us,usb000tp5k,2015-05-11T23:20:12.040Z,Northern Mid-Atlantic Ridge,earthquake
2015-02-14T16:54:24.090Z,-16.8906,-14.5968,10,5.3,mb,,49,23.574,1.02,us,usb000tpcz,2015-05-11T23:20:14.040Z,Southern Mid-Atlantic Ridge,earthquake
2015-02-15T12:56:47.670Z,-5.7628,150.9435,74.84,5.3,mb,,18,1.978,0.87,us,usb000tpil,2015-05-11T23:20:16.040Z,"91km ESE of Kimbe, Papua New Guinea",earthquake
2015-02-17T03:06:30.850Z,-55.4044,-28.1851,11.24,5.3,mb,,37,4.928,0.35,us,usb000tpxn,2015-05-11T23:20:20.040Z,"156km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-02-20T19:28:27.940Z,41.947,142.6543,60.31,5.3,mwr,,91,0.379,0.86,us,usc000tryp,2015-05-12T20:29:35.040Z,"49km SSE of Shizunai, Japan",earthquake
2015-02-21T11:34:06.380Z,-16.8493,-14.1231,10,5.3,mb,,28,8.088,0.76,us,usc000ts4c,2015-05-12T20:29:37.040Z,Southern Mid-Atlantic Ridge,earthquake
2015-02-21T19:42:22.160Z,-5.4517,147.129,213.79,5.3,mwb,,19,3.394,0.8,us,usc000ts60,2015-05-12T20:29:38.040Z,"141km N of Lae, Papua New Guinea",earthquake
2015-02-24T05:13:50.410Z,-22.7448,-66.6628,188.95,5.3,mww,,44,2.08,1.03,us,usc000tsli,2015-05-12T20:29:43.040Z,"99km W of Abra Pampa, Argentina",earthquake
2015-02-25T03:02:39.670Z,1.7463,126.3714,35.86,5.3,mb,,33,1.388,0.52,us,usc000tszv,2015-05-12T20:29:45.040Z,"136km ENE of Bitung, Indonesia",earthquake
2015-02-27T00:47:38.010Z,-38.1586,-93.8636,10,5.3,mb,,115,12.993,0.85,us,usc000tthz,2015-05-19T00:28:51.040Z,West Chile Rise,earthquake
2015-02-27T11:35:14.260Z,-7.0531,155.306,63.91,5.3,mb,,20,4.226,0.76,us,usc000ttjq,2015-05-19T00:28:55.040Z,"83km SSW of Panguna, Papua New Guinea",earthquake
2015-03-01T07:01:56.780Z,4.7307,125.7803,104.82,5.3,mb,,37,2.332,0.85,us,usc000tu5k,2015-05-19T00:29:21.040Z,"82km SSE of Sarangani, Philippines",earthquake
2015-03-05T00:07:12.090Z,0.2059,96.9588,10,5.3,mww,,21,3.156,0.58,us,usc000tv3f,2015-05-28T00:48:32.040Z,"259km SSE of Sinabang, Indonesia",earthquake
2015-03-05T21:30:32.000Z,-29.319,-71.111,60,5.3,mww,,,,1.72,us,usc000tvct,2015-05-28T00:48:34.040Z,"66km NNE of La Serena, Chile",earthquake
2015-03-10T15:27:57.510Z,-52.2191,16.9915,14.46,5.3,mb,,29,20.022,0.53,us,us10001l7y,2015-05-28T00:48:41.040Z,Southwest of Africa,earthquake
2015-03-12T07:49:59.560Z,13.0904,145.5124,14.99,5.3,mb,,20,0.799,0.64,us,us10001luu,2015-06-04T00:46:16.040Z,"83km SE of Yigo Village, Guam",earthquake
2015-03-12T19:47:14.230Z,52.8652,-162.9065,10,5.3,mww,,43,1.85,0.98,us,us10001lxx,2015-06-04T00:46:17.040Z,"223km S of False Pass, Alaska",earthquake
2015-03-24T19:55:51.850Z,-48.3518,-87.2885,15.23,5.3,mb,,28,10.096,0.55,us,us10001qdr,2015-06-09T21:30:05.040Z,Southern Pacific Ocean,earthquake
2015-03-30T04:16:09.900Z,-5.4254,152.5338,10,5.3,mb,,25,1.28,0.83,us,us10001rxb,2015-06-12T01:53:29.040Z,"119km SSW of Taron, Papua New Guinea",earthquake
2015-03-30T08:31:46.280Z,-4.7447,152.5076,35,5.3,mb,,16,0.648,1.08,us,us10001ryr,2015-06-12T01:53:29.040Z,"51km SSE of Kokopo, Papua New Guinea",earthquake
2015-04-01T16:45:21.200Z,-10.5415,-78.0795,48,5.3,mwb,,74,1.881,0.87,us,us10001sts,2015-06-12T01:53:34.040Z,"30km WNW of Paramonga, Peru",earthquake
2015-04-03T10:31:17.440Z,-30.2032,-178.8497,10,5.3,mb,,65,1.246,1.23,us,us10001tjh,2015-06-16T01:00:24.040Z,"136km N of L'Esperance Rock, New Zealand",earthquake
2015-04-04T08:06:18.250Z,-2.7838,127.6915,18.11,5.3,mwb,,24,3.546,0.87,us,us10001tvx,2015-06-16T01:00:26.040Z,"64km WNW of Piru, Indonesia",earthquake
2015-04-05T00:07:49.060Z,12.704,-88.1528,68.39,5.3,mwb,,36,1.094,0.82,us,us10001u1e,2015-06-16T01:00:27.040Z,"55km S of Intipuca, El Salvador",earthquake
2015-04-05T08:35:34.680Z,-5.3912,152.5904,35,5.3,mb,,23,1.265,0.79,us,us10001u30,2015-06-16T01:00:27.040Z,"113km SSW of Taron, Papua New Guinea",earthquake
2015-04-10T06:10:38.910Z,-41.2324,-88.7518,10,5.3,mwb,,46,12.251,0.65,us,us200025ji,2015-06-22T23:18:55.040Z,West Chile Rise,earthquake
2015-04-13T13:37:35.240Z,-4.6872,152.9866,50,5.3,mwb,,22,0.957,0.55,us,us2000263s,2015-06-22T23:19:00.040Z,"24km SSW of Taron, Papua New Guinea",earthquake
2015-04-15T08:25:11.630Z,34.8078,32.3311,10,5.3,mww,,46,0.836,1.09,us,us200026mv,2015-06-22T23:19:02.040Z,"6km WSW of Kissonerga, Cyprus",earthquake
2015-04-17T02:05:40.330Z,35.0337,26.7848,15.38,5.3,mww,,49,0.597,0.83,us,us2000277l,2015-06-26T23:15:54.040Z,"52km ESE of Palaikastron, Greece",earthquake
2015-04-19T05:32:14.740Z,-17.1065,66.5842,10,5.3,mb,,49,11.021,0.69,us,us200027lr,2015-06-26T23:15:56.040Z,Mauritius - Reunion region,earthquake
2015-04-19T12:06:36.500Z,30.4707,142.7886,10,5.3,mb,,39,3.404,0.62,us,us200027mf,2015-06-26T23:15:57.040Z,"Izu Islands, Japan region",earthquake
2015-04-19T18:40:24.950Z,1.895,98.958,122.67,5.3,mb,,45,1.501,0.92,us,us200027ni,2015-06-26T23:15:57.040Z,"26km NE of Sibolga, Indonesia",earthquake
2015-04-21T11:21:09.560Z,-6.0966,149.8353,35,5.3,mb,,17,2.993,1.14,us,us20002813,2015-06-26T23:16:00.040Z,"34km ENE of Kandrian, Papua New Guinea",earthquake
2015-04-21T19:00:21.260Z,-14.7636,-71.3539,153,5.3,mwb,,56,3.456,1.26,us,us2000286l,2015-06-26T23:16:01.040Z,"32km S of Checca, Peru",earthquake
2015-04-21T19:10:15.140Z,-6.3348,154.7629,39,5.3,mwb,,13,3.351,0.92,us,us2000286u,2015-06-26T23:16:01.040Z,"79km W of Panguna, Papua New Guinea",earthquake
2015-04-24T01:29:48.690Z,51.7761,-175.1827,51.48,5.3,mb,,68,0.604,0.7,us,us200028pd,2015-07-03T00:23:37.040Z,"82km SW of Atka, Alaska",earthquake
2015-04-25T08:55:55.960Z,27.5866,85.5058,10,5.3,mb,,41,1.215,0.8,us,us2000294d,2015-07-03T00:23:39.040Z,"0km NW of Panaoti, Nepal",earthquake
2015-04-25T16:41:15.730Z,3.115,128.1607,126.96,5.3,mb,,37,2.459,1.01,us,us20002973,2015-07-03T00:23:40.040Z,"154km N of Tobelo, Indonesia",earthquake
2015-05-01T08:58:41.800Z,10.7112,91.9645,29.31,5.3,mb,,62,1.21,0.75,us,us20002aml,2015-07-09T22:00:04.040Z,"136km SW of Port Blair, India",earthquake
2015-05-03T22:50:46.170Z,-5.513,151.8629,35,5.3,mb,,18,1.346,0.56,us,us20002b21,2015-07-09T22:00:08.040Z,"135km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-05T02:40:23.900Z,-5.4045,152.0061,46.5,5.3,mb,,25,1.215,0.71,us,us20002bp7,2015-07-09T22:00:12.040Z,"119km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-10T16:54:42.690Z,31.1753,141.9859,9,5.3,mwb,,33,2.671,0.72,us,us20002e88,2015-07-17T07:06:05.040Z,"295km SE of Hachijo-jima, Japan",earthquake
2015-05-11T17:42:02.020Z,-7.7592,67.8257,10,5.3,mb,,41,4.599,0.95,us,us20002edu,2015-07-17T07:06:09.040Z,Mid-Indian Ridge,earthquake
2015-05-14T13:34:38.660Z,-7.4949,154.6863,35,5.3,mb,,58,4.131,0.6,us,us100028yb,2015-07-23T01:03:59.040Z,"157km SW of Panguna, Papua New Guinea",earthquake
2015-05-14T16:01:21.340Z,24.0224,61.2092,17.81,5.3,mb,,57,2.49,0.8,us,us100028z8,2015-07-23T01:03:59.040Z,"126km SSW of Jiwani, Pakistan",earthquake
2015-05-15T10:30:34.610Z,-9.7201,150.4217,10,5.3,mwb,,26,3.232,1.04,us,us1000298z,2015-07-23T01:04:00.040Z,"67km N of Alotau, Papua New Guinea",earthquake
2015-05-22T13:28:45.570Z,28.6085,129.5308,4.8,5.3,mb,,56,2.088,1.3,us,us10002bd8,2015-07-29T01:35:33.040Z,"27km N of Naze, Japan",earthquake
2015-05-22T19:39:33.750Z,-20.1892,-70.8373,17.15,5.3,mww,,94,0.668,0.91,us,us10002bm8,2015-07-29T01:35:33.040Z,"72km W of Iquique, Chile",earthquake
2015-05-22T21:50:25.390Z,-11.03,163.4873,10,5.3,mb,,109,3.826,1.09,us,us20002laa,2015-07-29T01:35:34.040Z,"182km ESE of Kirakira, Solomon Islands",earthquake
2015-05-23T00:39:27.910Z,-11.0787,163.2711,10,5.3,mb,,40,3.654,0.67,us,us10002bq5,2015-07-29T01:35:35.040Z,"163km ESE of Kirakira, Solomon Islands",earthquake
2015-05-25T10:01:44.160Z,-25.7885,-175.9843,27.44,5.3,mb,,104,3.851,1.05,us,us10002c07,2015-07-29T01:35:43.040Z,South of Tonga,earthquake
2015-05-25T16:20:27.510Z,-35.2225,-104.2844,10,5.3,mwb,,71,25.657,1.04,us,us10002c1g,2015-07-29T01:35:43.040Z,Southeast of Easter Island,earthquake
2015-05-30T06:26:05.000Z,1.22,-79.57,13,5.3,mww,,,,0.88,us,us20002kha,2015-08-08T00:49:11.040Z,"34km NNE of Propicia, Ecuador",earthquake
2015-05-30T20:57:22.510Z,-4.7858,103.0184,40.33,5.3,mb,,28,2.512,1.07,us,us20002kqi,2015-08-08T00:49:22.040Z,"87km WNW of Kuripan, Indonesia",earthquake
2015-06-08T15:01:03.520Z,-15.1753,-173.004,10,5.3,mb,,41,1.73,0.93,us,us20002mxy,2015-08-10T13:08:25.040Z,"117km NE of Hihifo, Tonga",earthquake
2015-06-09T01:09:03.000Z,38.62,23.39,13,5.3,mww,,,,0.26,us,us20002n56,2015-08-10T13:08:26.040Z,"11km ENE of Larimna, Greece",earthquake
2015-06-11T16:04:12.560Z,12.9945,146.2829,19.9,5.3,mb,,26,2.273,0.73,us,us20002p1q,2015-08-20T00:43:54.040Z,"162km ESE of Yigo Village, Guam",earthquake
2015-06-12T17:30:14.590Z,-5.5183,152.0009,38.49,5.3,mb,,39,1.328,0.92,us,us20002pff,2015-08-20T00:43:55.040Z,"132km SSW of Kokopo, Papua New Guinea",earthquake
2015-06-12T18:29:15.950Z,6.2053,116.6814,7.25,5.3,mb,,35,6.507,1.1,us,us20002pfr,2015-08-20T00:43:55.040Z,"27km N of Ranau, Malaysia",earthquake
2015-06-19T08:09:53.370Z,26.9542,143.8264,10,5.3,mb,,68,1.471,0.81,us,us10002k6u,2015-09-01T00:53:50.040Z,"160km E of Chichi-shima, Japan",earthquake
2015-06-25T12:59:01.950Z,-21.5186,-173.7573,10,5.3,mb,,34,4.338,1.24,us,us10002ljf,2015-09-02T22:37:18.040Z,"125km E of `Ohonua, Tonga",earthquake
2015-06-30T07:40:01.390Z,70.9823,-7.7137,10,5.3,mwb,,46,0.259,0.53,us,us10002mig,2015-09-02T22:37:25.040Z,"37km E of Olonkinbyen, Svalbard and Jan Mayen",earthquake
2015-07-01T18:24:42.070Z,-60.322,-35.2706,13.76,5.3,mb,,27,6.09,0.89,us,us10002mvf,2015-09-02T22:37:27.040Z,Scotia Sea,earthquake
2015-07-02T07:18:24.020Z,34.4513,73.7102,10,5.3,mb,,40,0.878,1.05,us,us10002mzg,2015-09-30T00:20:50.040Z,"21km SW of Athmuqam, Pakistan",earthquake
2015-07-04T17:28:23.380Z,-32.0882,-178.0356,10,5.3,mb,,64,2.835,1.07,us,us10002nf3,2015-09-30T00:20:55.040Z,"109km SE of L'Esperance Rock, New Zealand",earthquake
2015-07-05T05:07:47.330Z,-22.3792,171.7538,99.34,5.3,mb,,32,3.57,0.91,us,us10002nhk,2015-09-30T00:20:56.040Z,"30km W of Ile Hunter, New Caledonia",earthquake
2015-07-07T18:04:47.110Z,-13.7272,-111.639,10,5.3,mwc,,156,33.318,0.71,us,us20002vsv,2015-09-30T00:21:01.040Z,Central East Pacific Rise,earthquake
2015-07-08T00:38:56.010Z,4.9946,94.7348,34.26,5.3,mb,,36,2.216,1.33,us,us20002vwj,2015-09-30T00:21:02.040Z,"90km SW of Banda Aceh, Indonesia",earthquake
2015-07-13T20:16:08.410Z,-55.9972,-28.2656,138.51,5.3,mb,,29,5.019,0.82,us,us20002x9h,2015-10-09T20:19:16.040Z,"102km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-07-15T11:25:59.580Z,27.3323,65.985,10,5.3,mww,,33,7.649,0.72,us,us20002xn1,2015-10-09T20:19:19.040Z,"79km SW of Khuzdar, Pakistan",earthquake
2015-07-16T20:53:13.620Z,9.1313,126.7559,10,5.3,mb,,33,2.356,0.87,us,us20002y0b,2015-10-14T21:05:37.040Z,"54km ENE of Bayabas, Philippines",earthquake
2015-07-16T13:02:07.280Z,14.6091,146.9194,10,5.3,mb,,71,2.233,0.99,us,us20002xwj,2015-10-14T21:05:36.040Z,"142km ESE of Saipan, Northern Mariana Islands",earthquake
2015-07-23T22:54:21.730Z,-10.273,164.9048,10,5.3,mb,,64,4.954,0.84,us,us20002zqf,2015-10-22T20:04:54.040Z,"112km WNW of Lata, Solomon Islands",earthquake
2015-07-24T23:14:39.560Z,-20.2963,-70.2472,34.03,5.3,mww,,83,0.112,1.26,us,us20003001,2015-10-22T20:04:57.040Z,"13km SW of Iquique, Chile",earthquake
2015-07-27T21:52:05.830Z,-5.384,151.9976,51.49,5.3,mb,,78,1.196,0.78,us,us100032cc,2015-10-22T20:05:08.040Z,"117km SSW of Kokopo, Papua New Guinea",earthquake
2015-07-28T21:21:35.550Z,52.2065,-169.4714,20,5.3,mwb,,120,0.67,0.88,us,us20003122,2015-10-22T20:05:11.040Z,"91km SSW of Nikolski, Alaska",earthquake
2015-10-19T02:17:37.110Z,24.7696,122.0479,10,5.3,mww,,30,0.539,1.26,us,us10003pkj,2015-10-27T23:41:36.280Z,"27km NE of Su'ao, Taiwan",earthquake
2015-08-02T05:29:33.320Z,-48.2073,-9.8649,10,5.3,mb,,41,23.767,0.57,us,us10002x96,2015-10-30T02:47:43.040Z,Southern Mid-Atlantic Ridge,earthquake
2015-08-02T20:04:10.570Z,18.394,146.6099,46.25,5.3,mb,,37,5.062,1.02,us,us10002xc9,2015-10-30T02:47:44.040Z,"93km ENE of Pagan, Northern Mariana Islands",earthquake
2015-08-03T13:16:03.440Z,27.3983,65.9087,28.57,5.3,mb,,39,7.61,0.74,us,us10002xg2,2015-10-30T02:47:46.040Z,"81km WSW of Khuzdar, Pakistan",earthquake
2015-08-03T16:41:06.610Z,-5.2339,152.6042,24.17,5.3,mb,,61,1.125,0.66,us,us10002xh2,2015-10-30T02:47:46.040Z,"97km SSW of Taron, Papua New Guinea",earthquake
2015-08-04T23:21:10.300Z,-27.2584,-175.7887,10,5.3,mb,,122,2.735,1.21,us,us10002y07,2015-10-30T02:47:49.040Z,Kermadec Islands region,earthquake
2015-10-01T00:05:00.810Z,-6.0326,103.7117,34,5.3,mwb,,11,3.261,1.24,us,us10003jdr,2015-11-06T05:03:01.585Z,"85km SSW of Biha, Indonesia",earthquake
2015-08-06T05:05:49.930Z,-9.7758,115.9399,35.19,5.3,mb,,29,2.19,0.93,us,us10002z14,2015-11-06T18:06:19.040Z,"104km SSW of Kute, Indonesia",earthquake
2015-08-07T04:35:01.920Z,24.069,-108.9079,5,5.3,mb,,73,1.022,1.06,us,us10003006,2015-11-06T18:06:21.040Z,"137km NE of San Jose del Cabo, Mexico",earthquake
2015-08-07T05:53:57.500Z,24.1451,-108.5609,10,5.3,mww,,110,3.817,1,us,us1000300a,2015-11-06T18:06:21.040Z,"111km SW of Navolato, Mexico",earthquake
2015-08-07T18:21:02.150Z,-16.7791,177.2962,18.18,5.3,mb,,40,1.202,0.98,us,us10003090,2015-11-06T18:06:21.040Z,"94km N of Lautoka, Fiji",earthquake
2015-11-14T20:34:28.840Z,31.3026,128.8759,10,5.3,mb,,60,1.363,0.76,us,us10003ye7,2015-11-20T15:56:43.000Z,"137km W of Makurazaki, Japan",earthquake
2015-08-13T15:58:32.360Z,-32.8094,-178.2918,10,5.3,mb,,55,3.566,1.1,us,us100031zm,2015-11-17T00:13:25.040Z,"163km SSE of L'Esperance Rock, New Zealand",earthquake
2015-08-17T00:45:42.620Z,27.1054,143.6957,10,5.3,mb,,40,1.347,0.77,us,us100032rq,2015-11-17T00:13:32.040Z,"146km E of Chichi-shima, Japan",earthquake
2015-11-21T19:45:36.610Z,-18.1117,-172.5396,10,5.3,mb,,47,2.656,1.02,us,us1000405c,2015-11-22T03:48:05.834Z,"163km ENE of Neiafu, Tonga",earthquake
2015-10-04T14:50:34.390Z,-16.2684,-72.1052,92,5.3,mww,,119,2.684,0.83,us,us10003k7q,2015-11-23T21:18:28.233Z,"29km SSW of Lluta, Peru",earthquake
2015-08-23T04:48:48.220Z,13.1055,-90.2094,37.86,5.3,mb,,47,1.113,0.95,us,us100034a7,2015-11-24T02:09:29.040Z,"67km SW of Acajutla, El Salvador",earthquake
2015-08-24T11:50:58.370Z,56.1884,164.2678,8.16,5.3,mwb,,63,4.551,0.85,us,us100034fr,2015-11-24T02:09:32.040Z,"111km E of Ust'-Kamchatsk Staryy, Russia",earthquake
2015-10-22T17:47:42.110Z,17.9213,147.1916,4.23,5.3,mwb,,28,4.853,0.76,us,us10003qs7,2015-11-25T00:35:29.040Z,"151km E of Pagan, Northern Mariana Islands",earthquake
2015-10-17T21:02:30.450Z,-20.1145,169.2264,43.43,5.3,mb,,29,1.76,0.77,us,us10003pem,2015-11-25T05:27:33.040Z,"62km S of Isangel, Vanuatu",earthquake
2015-11-28T22:32:28.860Z,3.7548,126.8796,47.58,5.3,mb,,111,3.002,0.86,us,us100041yc,2015-11-29T06:35:12.115Z,"240km SE of Sarangani, Philippines",earthquake
2015-09-02T01:13:51.540Z,14.0422,53.9077,10,5.3,mwb,,111,1.515,1.26,us,us20003fka,2015-12-01T00:36:09.040Z,"154km N of Tamrida, Yemen",earthquake
2015-12-01T13:39:53.280Z,-16.3765,-71.1769,98.88,5.3,mb,,75,2.137,0.82,us,us100042fk,2015-12-02T22:07:12.945Z,"38km E of Arequipa, Peru",earthquake
2015-10-27T12:15:21.300Z,-16.3056,67.0748,10.01,5.3,mwb,,42,16.223,0.93,us,us10003ru4,2015-12-02T05:10:00.040Z,Mid-Indian Ridge,earthquake
2015-12-02T10:08:29.680Z,-6.2678,154.6734,63.28,5.3,mb,,51,3.24,0.73,us,us100042nk,2015-12-02T18:11:02.551Z,"89km W of Panguna, Papua New Guinea",earthquake
2015-10-31T04:43:55.820Z,-9.0587,124.0636,53.73,5.3,mb,,27,0.72,1.1,us,us2000410w,2015-12-03T05:59:43.040Z,"62km NW of Kefamenanu, Indonesia",earthquake
2015-12-03T15:29:08.570Z,-5.6758,149.7514,146.35,5.3,mb,,31,2.819,1.09,us,us1000431p,2015-12-04T15:01:21.388Z,"45km WSW of Kimbe, Papua New Guinea",earthquake
2015-09-05T08:53:20.000Z,51.3307,-177.5423,19.2,5.3,mb,,,,0.83,us,us20003gn0,2015-12-05T01:40:28.040Z,"74km SE of Tanaga Volcano, Alaska",earthquake
2015-09-05T15:05:45.040Z,-37.3417,78.1671,10,5.3,mb,,45,0.657,0.96,us,us20003gqk,2015-12-05T01:40:29.040Z,"79km NE of Amsterdam Island, France",earthquake
2015-11-01T05:42:11.460Z,-39.4005,175.9498,55.35,5.3,mwr,,51,0.482,0.73,us,us2000415p,2015-12-05T07:46:44.040Z,"26km ENE of Waiouru, New Zealand",earthquake
2015-12-06T04:03:13.400Z,-7.3131,155.0214,51.9,5.3,mb,,60,4.207,1.06,us,us100044dd,2015-12-06T12:05:52.808Z,"121km SSW of Panguna, Papua New Guinea",earthquake
